date,hour,scenario,smp_pre,smp_post,delta_smp,curtailment
2024-10-20,24,Case_A_zero,64028.81572,64028.81572,0.0,0.0
2024-10-20,1,Case_B_floor,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-20,2,Case_B_floor,61742.73887,61742.73887,0.0,0.0
2024-10-20,3,Case_B_floor,60421.45952,60421.45952,0.0,0.0
2024-10-20,4,Case_B_floor,59473.1599,59473.1599,0.0,0.0
2024-10-20,5,Case_B_floor,59473.1599,59473.1599,0.0,0.0
2024-10-20,6,Case_B_floor,60421.45952,60421.45952,0.0,0.0
2024-10-20,7,Case_B_floor,62307.997724999994,62307.997724999994,0.0,0.0
2024-10-20,8,Case_B_floor,60873.515739999995,60873.515739999995,0.0,0.0
2024-10-20,9,Case_B_floor,55758.07826,55758.07826,0.0,0.0
2024-10-20,10,Case_B_floor,52931.9297,52931.9297,0.0,0.0
2024-10-20,11,Case_B_floor,51729.35506,51729.35506,0.0,0.0
2024-10-20,12,Case_B_floor,51015.245339999994,51015.245339999994,0.0,0.0
2024-10-20,13,Case_B_floor,51675.75495,51675.75495,0.0,0.0
2024-10-20,14,Case_B_floor,53824.47096,53824.47096,0.0,0.0
2024-10-20,15,Case_B_floor,53824.47096,53824.47096,0.0,0.0
2024-10-20,16,Case_B_floor,59368.83916,59368.83916,0.0,0.0
2024-10-20,17,Case_B_floor,63210.13003,63210.13003,0.0,0.0
2024-10-20,18,Case_B_floor,64469.47406,64469.47406,0.0,0.0
2024-10-20,19,Case_B_floor,65205.89132,65205.89132,0.0,0.0
2024-10-20,20,Case_B_floor,65205.89132,65205.89132,0.0,0.0
2024-10-20,21,Case_B_floor,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-20,22,Case_B_floor,64872.72846,64872.72846,0.0,0.0
2024-10-20,23,Case_B_floor,64469.47406,64469.47406,0.0,0.0
2024-10-20,24,Case_B_floor,64028.81572,64028.81572,0.0,0.0
2024-10-20,1,Case_C_mixed,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-20,2,Case_C_mixed,61742.73887,61742.73887,0.0,0.0
2024-10-20,3,Case_C_mixed,60421.45952,60421.45952,0.0,0.0
2024-10-20,4,Case_C_mixed,59473.1599,59473.1599,0.0,0.0
2024-10-20,5,Case_C_mixed,59473.1599,59473.1599,0.0,0.0
2024-10-20,6,Case_C_mixed,60421.45952,60421.45952,0.0,0.0
2024-10-20,7,Case_C_mixed,62307.997724999994,62307.997724999994,0.0,0.0
2024-10-20,8,Case_C_mixed,60873.515739999995,60873.515739999995,0.0,0.0
2024-10-20,9,Case_C_mixed,55758.07826,55758.07826,0.0,0.0
2024-10-20,10,Case_C_mixed,52931.9297,52931.9297,0.0,0.0
2024-10-20,11,Case_C_mixed,51729.35506,51729.35506,0.0,0.0
2024-10-20,12,Case_C_mixed,51015.245339999994,51015.245339999994,0.0,0.0
2024-10-20,13,Case_C_mixed,51675.75495,51675.75495,0.0,0.0
2024-10-20,14,Case_C_mixed,53824.47096,53824.47096,0.0,0.0
2024-10-20,15,Case_C_mixed,53824.47096,53824.47096,0.0,0.0
2024-10-20,16,Case_C_mixed,59368.83916,59368.83916,0.0,0.0
2024-10-20,17,Case_C_mixed,63210.13003,63210.13003,0.0,0.0
2024-10-20,18,Case_C_mixed,64469.47406,64469.47406,0.0,0.0
2024-10-20,19,Case_C_mixed,65205.89132,65205.89132,0.0,0.0
2024-10-20,20,Case_C_mixed,65205.89132,65205.89132,0.0,0.0
2024-10-20,21,Case_C_mixed,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-20,22,Case_C_mixed,64872.72846,64872.72846,0.0,0.0
2024-10-20,23,Case_C_mixed,64469.47406,64469.47406,0.0,0.0
2024-10-20,24,Case_C_mixed,64028.81572,64028.81572,0.0,0.0
2024-10-20,1,Case_D_conservative,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-20,2,Case_D_conservative,61742.73887,61742.73887,0.0,0.0
2024-10-20,3,Case_D_conservative,60421.45952,60421.45952,0.0,0.0
2024-10-20,4,Case_D_conservative,59473.1599,59473.1599,0.0,0.0
2024-10-20,5,Case_D_conservative,59473.1599,59473.1599,0.0,0.0
2024-10-20,6,Case_D_conservative,60421.45952,60421.45952,0.0,0.0
2024-10-20,7,Case_D_conservative,62307.997724999994,62307.997724999994,0.0,0.0
2024-10-20,8,Case_D_conservative,60873.515739999995,60873.515739999995,0.0,0.0
2024-10-20,9,Case_D_conservative,55758.07826,55758.07826,0.0,0.0
2024-10-20,10,Case_D_conservative,52931.9297,52931.9297,0.0,0.0
2024-10-20,11,Case_D_conservative,51729.35506,51729.35506,0.0,0.0
2024-10-20,12,Case_D_conservative,51015.245339999994,51015.245339999994,0.0,0.0
2024-10-20,13,Case_D_conservative,51675.75495,51675.75495,0.0,0.0
2024-10-20,14,Case_D_conservative,53824.47096,53824.47096,0.0,0.0
2024-10-20,15,Case_D_conservative,53824.47096,53824.47096,0.0,0.0
2024-10-20,16,Case_D_conservative,59368.83916,59368.83916,0.0,0.0
2024-10-20,17,Case_D_conservative,63210.13003,63210.13003,0.0,0.0
2024-10-20,18,Case_D_conservative,64469.47406,64469.47406,0.0,0.0
2024-10-20,19,Case_D_conservative,65205.89132,65205.89132,0.0,0.0
2024-10-20,20,Case_D_conservative,65205.89132,65205.89132,0.0,0.0
2024-10-20,21,Case_D_conservative,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-20,22,Case_D_conservative,64872.72846,64872.72846,0.0,0.0
2024-10-20,23,Case_D_conservative,64469.47406,64469.47406,0.0,0.0
2024-10-20,24,Case_D_conservative,64028.81572,64028.81572,0.0,0.0
2024-10-25,1,Case_A_zero,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-25,2,Case_A_zero,64470.99332,64470.99332,0.0,0.0
2024-10-25,3,Case_A_zero,64100.113582499995,64100.113582499995,0.0,0.0
2024-10-25,4,Case_A_zero,63377.05336,63377.05336,0.0,0.0
2024-10-25,5,Case_A_zero,64028.81572,64028.81572,0.0,0.0
2024-10-25,6,Case_A_zero,64470.99332,64470.99332,0.0,0.0
2024-10-25,7,Case_A_zero,65217.33323999999,65217.33323999999,0.0,0.0
2024-10-25,8,Case_A_zero,65971.60961,65971.60961,0.0,0.0
2024-10-25,9,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-10-25,10,Case_A_zero,65040.24864,65040.24864,0.0,0.0
2024-10-25,11,Case_A_zero,64469.47406,64469.47406,0.0,0.0
2024-10-25,12,Case_A_zero,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-25,13,Case_A_zero,63210.13003,63210.13003,0.0,0.0
2024-10-25,14,Case_A_zero,65040.24864,65040.24864,0.0,0.0
2024-10-25,15,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-10-25,16,Case_A_zero,66679.63474000001,66679.63474000001,0.0,0.0
2024-10-25,17,Case_A_zero,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,18,Case_A_zero,66765.66495,66765.66495,0.0,0.0
2024-10-25,19,Case_A_zero,66293.79273,66293.79273,0.0,0.0
2024-10-25,20,Case_A_zero,66293.79273,66293.79273,0.0,0.0
2024-10-25,21,Case_A_zero,66745.09354999999,66745.09354999999,0.0,0.0
2024-10-25,22,Case_A_zero,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,23,Case_A_zero,66523.2466675,66523.2466675,0.0,0.0
2024-10-25,24,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-10-25,1,Case_B_floor,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-25,2,Case_B_floor,64470.99332,64470.99332,0.0,0.0
2024-10-25,3,Case_B_floor,64100.113582499995,64100.113582499995,0.0,0.0
2024-10-25,4,Case_B_floor,63377.05336,63377.05336,0.0,0.0
2024-10-25,5,Case_B_floor,64028.81572,64028.81572,0.0,0.0
2024-10-25,6,Case_B_floor,64470.99332,64470.99332,0.0,0.0
2024-10-25,7,Case_B_floor,65217.33323999999,65217.33323999999,0.0,0.0
2024-10-25,8,Case_B_floor,65971.60961,65971.60961,0.0,0.0
2024-10-25,9,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-10-25,10,Case_B_floor,65040.24864,65040.24864,0.0,0.0
2024-10-25,11,Case_B_floor,64469.47406,64469.47406,0.0,0.0
2024-10-25,12,Case_B_floor,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-25,13,Case_B_floor,63210.13003,63210.13003,0.0,0.0
2024-10-25,14,Case_B_floor,65040.24864,65040.24864,0.0,0.0
2024-10-25,15,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-10-25,16,Case_B_floor,66679.63474000001,66679.63474000001,0.0,0.0
2024-10-25,17,Case_B_floor,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,18,Case_B_floor,66765.66495,66765.66495,0.0,0.0
2024-10-25,19,Case_B_floor,66293.79273,66293.79273,0.0,0.0
2024-10-25,20,Case_B_floor,66293.79273,66293.79273,0.0,0.0
2024-10-25,21,Case_B_floor,66745.09354999999,66745.09354999999,0.0,0.0
2024-10-25,22,Case_B_floor,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,23,Case_B_floor,66523.2466675,66523.2466675,0.0,0.0
2024-10-25,24,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-10-25,1,Case_C_mixed,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-25,2,Case_C_mixed,64470.99332,64470.99332,0.0,0.0
2024-10-25,3,Case_C_mixed,64100.113582499995,64100.113582499995,0.0,0.0
2024-10-25,4,Case_C_mixed,63377.05336,63377.05336,0.0,0.0
2024-10-25,5,Case_C_mixed,64028.81572,64028.81572,0.0,0.0
2024-10-25,6,Case_C_mixed,64470.99332,64470.99332,0.0,0.0
2024-10-25,7,Case_C_mixed,65217.33323999999,65217.33323999999,0.0,0.0
2024-10-25,8,Case_C_mixed,65971.60961,65971.60961,0.0,0.0
2024-10-25,9,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-10-25,10,Case_C_mixed,65040.24864,65040.24864,0.0,0.0
2024-10-25,11,Case_C_mixed,64469.47406,64469.47406,0.0,0.0
2024-10-25,12,Case_C_mixed,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-25,13,Case_C_mixed,63210.13003,63210.13003,0.0,0.0
2024-10-25,14,Case_C_mixed,65040.24864,65040.24864,0.0,0.0
2024-10-25,15,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-10-25,16,Case_C_mixed,66679.63474000001,66679.63474000001,0.0,0.0
2024-10-25,17,Case_C_mixed,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,18,Case_C_mixed,66765.66495,66765.66495,0.0,0.0
2024-10-25,19,Case_C_mixed,66293.79273,66293.79273,0.0,0.0
2024-10-25,20,Case_C_mixed,66293.79273,66293.79273,0.0,0.0
2024-10-25,21,Case_C_mixed,66745.09354999999,66745.09354999999,0.0,0.0
2024-10-25,22,Case_C_mixed,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,23,Case_C_mixed,66523.2466675,66523.2466675,0.0,0.0
2024-10-25,24,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-10-25,1,Case_D_conservative,65124.900499999996,65124.900499999996,0.0,0.0
2024-10-25,2,Case_D_conservative,64470.99332,64470.99332,0.0,0.0
2024-10-25,3,Case_D_conservative,64100.113582499995,64100.113582499995,0.0,0.0
2024-10-25,4,Case_D_conservative,63377.05336,63377.05336,0.0,0.0
2024-10-25,5,Case_D_conservative,64028.81572,64028.81572,0.0,0.0
2024-10-25,6,Case_D_conservative,64470.99332,64470.99332,0.0,0.0
2024-10-25,7,Case_D_conservative,65217.33323999999,65217.33323999999,0.0,0.0
2024-10-25,8,Case_D_conservative,65971.60961,65971.60961,0.0,0.0
2024-10-25,9,Case_D_conservative,65855.04684,65855.04684,0.0,0.0
2024-10-25,10,Case_D_conservative,65040.24864,65040.24864,0.0,0.0
2024-10-25,11,Case_D_conservative,64469.47406,64469.47406,0.0,0.0
2024-10-25,12,Case_D_conservative,63313.336890000006,63313.336890000006,0.0,0.0
2024-10-25,13,Case_D_conservative,63210.13003,63210.13003,0.0,0.0
2024-10-25,14,Case_D_conservative,65040.24864,65040.24864,0.0,0.0
2024-10-25,15,Case_D_conservative,65855.04684,65855.04684,0.0,0.0
2024-10-25,16,Case_D_conservative,66679.63474000001,66679.63474000001,0.0,0.0
2024-10-25,17,Case_D_conservative,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,18,Case_D_conservative,66765.66495,66765.66495,0.0,0.0
2024-10-25,19,Case_D_conservative,66293.79273,66293.79273,0.0,0.0
2024-10-25,20,Case_D_conservative,66293.79273,66293.79273,0.0,0.0
2024-10-25,21,Case_D_conservative,66745.09354999999,66745.09354999999,0.0,0.0
2024-10-25,22,Case_D_conservative,66612.91226000001,66612.91226000001,0.0,0.0
2024-10-25,23,Case_D_conservative,66523.2466675,66523.2466675,0.0,0.0
2024-10-25,24,Case_D_conservative,65855.04684,65855.04684,0.0,0.0
2024-09-11,1,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-09-11,2,Case_A_zero,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,3,Case_A_zero,66835.54506,66835.54506,0.0,0.0
2024-09-11,4,Case_A_zero,66745.09354999999,66745.09354999999,0.0,0.0
2024-09-11,5,Case_A_zero,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,6,Case_A_zero,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,7,Case_A_zero,66765.66495,66765.66495,0.0,0.0
2024-09-11,8,Case_A_zero,66835.54506,66835.54506,0.0,0.0
2024-09-11,9,Case_A_zero,72256.33690000001,72256.33690000001,0.0,0.0
2024-09-11,10,Case_A_zero,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,11,Case_A_zero,74030.87952,74030.87952,0.0,0.0
2024-09-11,12,Case_A_zero,75031.7316,75031.7316,0.0,0.0
2024-09-11,13,Case_A_zero,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,14,Case_A_zero,74030.87952,74030.87952,0.0,0.0
2024-09-11,15,Case_A_zero,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,16,Case_A_zero,75660.48887,75660.48887,0.0,0.0
2024-09-11,17,Case_A_zero,75031.7316,75031.7316,0.0,0.0
2024-09-11,18,Case_A_zero,75031.7316,75031.7316,0.0,0.0
2024-09-11,19,Case_A_zero,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,20,Case_A_zero,73356.347985,73356.347985,0.0,0.0
2024-09-11,21,Case_A_zero,74116.92673,74116.92673,0.0,0.0
2024-09-11,22,Case_A_zero,73356.347985,73356.347985,0.0,0.0
2024-09-11,23,Case_A_zero,71167.21381,71167.21381,0.0,0.0
2024-09-11,24,Case_A_zero,68049.38346,68049.38346,0.0,0.0
2024-09-11,1,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-09-11,2,Case_B_floor,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,3,Case_B_floor,66835.54506,66835.54506,0.0,0.0
2024-09-11,4,Case_B_floor,66745.09354999999,66745.09354999999,0.0,0.0
2024-09-11,5,Case_B_floor,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,6,Case_B_floor,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,7,Case_B_floor,66765.66495,66765.66495,0.0,0.0
2024-09-11,8,Case_B_floor,66835.54506,66835.54506,0.0,0.0
2024-09-11,9,Case_B_floor,72256.33690000001,72256.33690000001,0.0,0.0
2024-09-11,10,Case_B_floor,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,11,Case_B_floor,74030.87952,74030.87952,0.0,0.0
2024-09-11,12,Case_B_floor,75031.7316,75031.7316,0.0,0.0
2024-09-11,13,Case_B_floor,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,14,Case_B_floor,74030.87952,74030.87952,0.0,0.0
2024-09-11,15,Case_B_floor,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,16,Case_B_floor,75660.48887,75660.48887,0.0,0.0
2024-09-11,17,Case_B_floor,75031.7316,75031.7316,0.0,0.0
2024-09-11,18,Case_B_floor,75031.7316,75031.7316,0.0,0.0
2024-09-11,19,Case_B_floor,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,20,Case_B_floor,73356.347985,73356.347985,0.0,0.0
2024-09-11,21,Case_B_floor,74116.92673,74116.92673,0.0,0.0
2024-09-11,22,Case_B_floor,73356.347985,73356.347985,0.0,0.0
2024-09-11,23,Case_B_floor,71167.21381,71167.21381,0.0,0.0
2024-09-11,24,Case_B_floor,68049.38346,68049.38346,0.0,0.0
2024-09-11,1,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-09-11,2,Case_C_mixed,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,3,Case_C_mixed,66835.54506,66835.54506,0.0,0.0
2024-09-11,4,Case_C_mixed,66745.09354999999,66745.09354999999,0.0,0.0
2024-09-11,5,Case_C_mixed,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,6,Case_C_mixed,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,7,Case_C_mixed,66765.66495,66765.66495,0.0,0.0
2024-09-11,8,Case_C_mixed,66835.54506,66835.54506,0.0,0.0
2024-09-11,9,Case_C_mixed,72256.33690000001,72256.33690000001,0.0,0.0
2024-09-11,10,Case_C_mixed,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,11,Case_C_mixed,74030.87952,74030.87952,0.0,0.0
2024-09-11,12,Case_C_mixed,75031.7316,75031.7316,0.0,0.0
2024-09-11,13,Case_C_mixed,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,14,Case_C_mixed,74030.87952,74030.87952,0.0,0.0
2024-09-11,15,Case_C_mixed,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,16,Case_C_mixed,75660.48887,75660.48887,0.0,0.0
2024-09-11,17,Case_C_mixed,75031.7316,75031.7316,0.0,0.0
2024-09-11,18,Case_C_mixed,75031.7316,75031.7316,0.0,0.0
2024-09-11,19,Case_C_mixed,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,20,Case_C_mixed,73356.347985,73356.347985,0.0,0.0
2024-09-11,21,Case_C_mixed,74116.92673,74116.92673,0.0,0.0
2024-09-11,22,Case_C_mixed,73356.347985,73356.347985,0.0,0.0
2024-09-11,23,Case_C_mixed,71167.21381,71167.21381,0.0,0.0
2024-09-11,24,Case_C_mixed,68049.38346,68049.38346,0.0,0.0
2024-09-11,1,Case_D_conservative,65855.04684,65855.04684,0.0,0.0
2024-09-11,2,Case_D_conservative,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,3,Case_D_conservative,66835.54506,66835.54506,0.0,0.0
2024-09-11,4,Case_D_conservative,66745.09354999999,66745.09354999999,0.0,0.0
2024-09-11,5,Case_D_conservative,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,6,Case_D_conservative,66612.91226000001,66612.91226000001,0.0,0.0
2024-09-11,7,Case_D_conservative,66765.66495,66765.66495,0.0,0.0
2024-09-11,8,Case_D_conservative,66835.54506,66835.54506,0.0,0.0
2024-09-11,9,Case_D_conservative,72256.33690000001,72256.33690000001,0.0,0.0
2024-09-11,10,Case_D_conservative,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,11,Case_D_conservative,74030.87952,74030.87952,0.0,0.0
2024-09-11,12,Case_D_conservative,75031.7316,75031.7316,0.0,0.0
2024-09-11,13,Case_D_conservative,74592.17576499999,74592.17576499999,0.0,0.0
2024-09-11,14,Case_D_conservative,74030.87952,74030.87952,0.0,0.0
2024-09-11,15,Case_D_conservative,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,16,Case_D_conservative,75660.48887,75660.48887,0.0,0.0
2024-09-11,17,Case_D_conservative,75031.7316,75031.7316,0.0,0.0
2024-09-11,18,Case_D_conservative,75031.7316,75031.7316,0.0,0.0
2024-09-11,19,Case_D_conservative,73876.48300000001,73876.48300000001,0.0,0.0
2024-09-11,20,Case_D_conservative,73356.347985,73356.347985,0.0,0.0
2024-09-11,21,Case_D_conservative,74116.92673,74116.92673,0.0,0.0
2024-09-11,22,Case_D_conservative,73356.347985,73356.347985,0.0,0.0
2024-09-11,23,Case_D_conservative,71167.21381,71167.21381,0.0,0.0
2024-09-11,24,Case_D_conservative,68049.38346,68049.38346,0.0,0.0
2024-02-12,1,Case_A_zero,64470.99332,64470.99332,0.0,0.0
2024-02-12,2,Case_A_zero,64279.372975,64279.372975,0.0,0.0
2024-02-12,3,Case_A_zero,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,4,Case_A_zero,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,5,Case_A_zero,63263.019779999995,63263.019779999995,0.0,0.0
2024-02-12,6,Case_A_zero,63991.63435,63991.63435,0.0,0.0
2024-02-12,7,Case_A_zero,64354.1335575,64354.1335575,0.0,0.0
2024-02-12,8,Case_A_zero,64626.623530000004,64626.623530000004,0.0,0.0
2024-02-12,9,Case_A_zero,64100.113582499995,64100.113582499995,0.0,0.0
2024-02-12,10,Case_A_zero,59473.1599,59473.1599,0.0,0.0
2024-02-12,11,Case_A_zero,54459.582630000004,54459.582630000004,0.0,0.0
2024-02-12,12,Case_A_zero,51729.35506,51729.35506,0.0,0.0
2024-02-12,13,Case_A_zero,45347.074349999995,45347.074349999995,0.0,0.0
2024-02-12,14,Case_A_zero,45197.25631,45197.25631,0.0,0.0
2024-02-12,15,Case_A_zero,51675.75495,51675.75495,0.0,0.0
2024-02-12,16,Case_A_zero,54492.937900000004,54492.937900000004,0.0,0.0
2024-02-12,17,Case_A_zero,61742.73887,61742.73887,0.0,0.0
2024-02-12,18,Case_A_zero,64872.72846,64872.72846,0.0,0.0
2024-02-12,19,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-02-12,20,Case_A_zero,66293.79273,66293.79273,0.0,0.0
2024-02-12,21,Case_A_zero,65971.60961,65971.60961,0.0,0.0
2024-02-12,22,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-02-12,23,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-02-12,24,Case_A_zero,65855.04684,65855.04684,0.0,0.0
2024-02-12,1,Case_B_floor,64470.99332,64470.99332,0.0,0.0
2024-02-12,2,Case_B_floor,64279.372975,64279.372975,0.0,0.0
2024-02-12,3,Case_B_floor,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,4,Case_B_floor,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,5,Case_B_floor,63263.019779999995,63263.019779999995,0.0,0.0
2024-02-12,6,Case_B_floor,63991.63435,63991.63435,0.0,0.0
2024-02-12,7,Case_B_floor,64354.1335575,64354.1335575,0.0,0.0
2024-02-12,8,Case_B_floor,64626.623530000004,64626.623530000004,0.0,0.0
2024-02-12,9,Case_B_floor,64100.113582499995,64100.113582499995,0.0,0.0
2024-02-12,10,Case_B_floor,59473.1599,59473.1599,0.0,0.0
2024-02-12,11,Case_B_floor,54459.582630000004,54459.582630000004,0.0,0.0
2024-02-12,12,Case_B_floor,51729.35506,51729.35506,0.0,0.0
2024-02-12,13,Case_B_floor,45347.074349999995,45347.074349999995,0.0,0.0
2024-02-12,14,Case_B_floor,45197.25631,45197.25631,0.0,0.0
2024-02-12,15,Case_B_floor,51675.75495,51675.75495,0.0,0.0
2024-02-12,16,Case_B_floor,54492.937900000004,54492.937900000004,0.0,0.0
2024-02-12,17,Case_B_floor,61742.73887,61742.73887,0.0,0.0
2024-02-12,18,Case_B_floor,64872.72846,64872.72846,0.0,0.0
2024-02-12,19,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-02-12,20,Case_B_floor,66293.79273,66293.79273,0.0,0.0
2024-02-12,21,Case_B_floor,65971.60961,65971.60961,0.0,0.0
2024-02-12,22,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-02-12,23,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-02-12,24,Case_B_floor,65855.04684,65855.04684,0.0,0.0
2024-02-12,1,Case_C_mixed,64470.99332,64470.99332,0.0,0.0
2024-02-12,2,Case_C_mixed,64279.372975,64279.372975,0.0,0.0
2024-02-12,3,Case_C_mixed,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,4,Case_C_mixed,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,5,Case_C_mixed,63263.019779999995,63263.019779999995,0.0,0.0
2024-02-12,6,Case_C_mixed,63991.63435,63991.63435,0.0,0.0
2024-02-12,7,Case_C_mixed,64354.1335575,64354.1335575,0.0,0.0
2024-02-12,8,Case_C_mixed,64626.623530000004,64626.623530000004,0.0,0.0
2024-02-12,9,Case_C_mixed,64100.113582499995,64100.113582499995,0.0,0.0
2024-02-12,10,Case_C_mixed,59473.1599,59473.1599,0.0,0.0
2024-02-12,11,Case_C_mixed,54459.582630000004,54459.582630000004,0.0,0.0
2024-02-12,12,Case_C_mixed,51729.35506,51729.35506,0.0,0.0
2024-02-12,13,Case_C_mixed,45347.074349999995,45347.074349999995,0.0,0.0
2024-02-12,14,Case_C_mixed,45197.25631,45197.25631,0.0,0.0
2024-02-12,15,Case_C_mixed,51675.75495,51675.75495,0.0,0.0
2024-02-12,16,Case_C_mixed,54492.937900000004,54492.937900000004,0.0,0.0
2024-02-12,17,Case_C_mixed,61742.73887,61742.73887,0.0,0.0
2024-02-12,18,Case_C_mixed,64872.72846,64872.72846,0.0,0.0
2024-02-12,19,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-02-12,20,Case_C_mixed,66293.79273,66293.79273,0.0,0.0
2024-02-12,21,Case_C_mixed,65971.60961,65971.60961,0.0,0.0
2024-02-12,22,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-02-12,23,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-02-12,24,Case_C_mixed,65855.04684,65855.04684,0.0,0.0
2024-02-12,1,Case_D_conservative,64470.99332,64470.99332,0.0,0.0
2024-02-12,2,Case_D_conservative,64279.372975,64279.372975,0.0,0.0
2024-02-12,3,Case_D_conservative,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,4,Case_D_conservative,63313.336890000006,63313.336890000006,0.0,0.0
2024-02-12,5,Case_D_conservative,63263.019779999995,63263.019779999995,0.0,0.0
2024-02-12,6,Case_D_conservative,63991.63435,63991.63435,0.0,0.0
2024-02-12,7,Case_D_conservative,64354.1335575,64354.1335575,0.0,0.0
2024-02-12,8,Case_D_conservative,64626.623530000004,64626.623530000004,0.0,0.0
2024-02-12,9,Case_D_conservative,64100.113582499995,64100.113582499995,0.0,0.0
2024-02-12,10,Case_D_conservative,59473.1599,59473.1599,0.0,0.0
2024-02-12,11,Case_D_conservative,54459.582630000004,54459.582630000004,0.0,0.0
2024-02-12,12,Case_D_conservative,51729.35506,51729.35506,0.0,0.0
2024-02-12,13,Case_D_conservative,45347.074349999995,45347.074349999995,0.0,0.0
2024-02-12,14,Case_D_conservative,45197.25631,45197.25631,0.0,0.0
2024-02-12,15,Case_D_conservative,51675.75495,51675.75495,0.0,0.0
2024-02-12,16,Case_D_conservative,54492.937900000004,54492.937900000004,0.0,0.0
2024-02-12,17,Case_D_conservative,61742.73887,61742.73887,0.0,0.0
2024-02-12,18,Case_D_conservative,64872.72846,64872.72846,0.0,0.0
2024-02-12,19,Case_D_conservative,65855.04684,65855.04684,0.0,0.0
2024-02-12,20,Case_D_conservative,66293.79273,66293.79273,0.0,0.0
2024-02-12,21,Case_D_conservative,65971.60961,65971.60961,0.0,0.0
2024-02-12,22,Case_D_conservative,65855.04684,65855.04684,0.0,0.0
